image,split,source_video,source_sha256,source_frame,timestamp_seconds,dhash,distance_from_previous_kept,annotation_status
images/train/cctv052x2004080614x00025_95a79c7a8e_f0000050_t0000005000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080614x00025.avi,95a79c7a8eaaa58ca8ecf81ff8e8068985c55abab4387b29358ba32b501de297,50,5.0,d2169c3874f5fdf9,10,auto_labeled_pending_review
images/train/cctv052x2004080610x01890_ef186b9235_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01890.avi,ef186b923525d1af4bed697c985d08f2e6ea77e906186ca6112898eedb1be141,0,0.0,65e7f83170f0f1fb,64,auto_labeled_pending_review
images/train/cctv052x2004080610x01890_ef186b9235_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01890.avi,ef186b923525d1af4bed697c985d08f2e6ea77e906186ca6112898eedb1be141,5,0.5,f216983178f7f1f9,17,auto_labeled_pending_review
images/train/cctv052x2004080610x01890_ef186b9235_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01890.avi,ef186b923525d1af4bed697c985d08f2e6ea77e906186ca6112898eedb1be141,20,2.0,f216983d74f2f2f8,9,auto_labeled_pending_review
images/train/cctv052x2004080610x01890_ef186b9235_f0000030_t0000003000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01890.avi,ef186b923525d1af4bed697c985d08f2e6ea77e906186ca6112898eedb1be141,30,3.0,f216983574f4f1f9,6,auto_labeled_pending_review
images/train/cctv052x2004080610x01890_ef186b9235_f0000035_t0000003500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01890.avi,ef186b923525d1af4bed697c985d08f2e6ea77e906186ca6112898eedb1be141,35,3.5,f216983574f1f2fa,6,auto_labeled_pending_review
images/train/cctv052x2004080610x01890_ef186b9235_f0000040_t0000004000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01890.avi,ef186b923525d1af4bed697c985d08f2e6ea77e906186ca6112898eedb1be141,40,4.0,f216983570f3f1f9,6,auto_labeled_pending_review
images/train/cctv052x2004080606x01824_62c7ba4f59_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080606x01824.avi,62c7ba4f596b1a72a4fcb44ba2e7e3869bf9c3b39c3a69c66b61c01b88606336,0,0.0,d686983178f8f8fa,64,auto_labeled_pending_review
images/train/cctv052x2004080606x01824_62c7ba4f59_f0000010_t0000001000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080606x01824.avi,62c7ba4f596b1a72a4fcb44ba2e7e3869bf9c3b39c3a69c66b61c01b88606336,10,1.0,f216983178f8f8f9,6,auto_labeled_pending_review
images/train/cctv052x2004080619x00098_6f3979f8b1_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00098.avi,6f3979f8b1d1e950bc797641d530be9b931ea87c9654dcdd9581aacbf5dd8b4b,0,0.0,2a9cf83971faf8f8,64,auto_labeled_pending_review
images/train/cctv052x2004080619x00098_6f3979f8b1_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00098.avi,6f3979f8b1d1e950bc797641d530be9b931ea87c9654dcdd9581aacbf5dd8b4b,5,0.5,d2869c3971f8f8fa,13,auto_labeled_pending_review
images/train/cctv052x2004080619x00098_6f3979f8b1_f0000010_t0000001000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00098.avi,6f3979f8b1d1e950bc797641d530be9b931ea87c9654dcdd9581aacbf5dd8b4b,10,1.0,d2869c3170fcf4fc,7,auto_labeled_pending_review
images/train/cctv052x2004080619x00098_6f3979f8b1_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00098.avi,6f3979f8b1d1e950bc797641d530be9b931ea87c9654dcdd9581aacbf5dd8b4b,15,1.5,d2869c3174fcf8fb,6,auto_labeled_pending_review
images/train/cctv052x2004080619x00098_6f3979f8b1_f0000030_t0000003000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00098.avi,6f3979f8b1d1e950bc797641d530be9b931ea87c9654dcdd9581aacbf5dd8b4b,30,3.0,d2869c3978f8f8f8,6,auto_labeled_pending_review
images/train/cctv052x2004080619x00098_6f3979f8b1_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00098.avi,6f3979f8b1d1e950bc797641d530be9b931ea87c9654dcdd9581aacbf5dd8b4b,45,4.5,d2869c3978f4f5fa,6,auto_labeled_pending_review
images/train/cctv052x2004080620x00107_4a885c3fca_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080620x00107.avi,4a885c3fca22bb60b89f33e1dd3adcf3a00befcbdc7b5eff88c808354169b00d,0,0.0,6a969c3978f8f8f8,64,auto_labeled_pending_review
images/train/cctv052x2004080620x00107_4a885c3fca_f0000025_t0000002500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080620x00107.avi,4a885c3fca22bb60b89f33e1dd3adcf3a00befcbdc7b5eff88c808354169b00d,25,2.5,e2969e3978f8f6f8,6,auto_labeled_pending_review
images/train/cctv052x2004080620x00107_4a885c3fca_f0000030_t0000003000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080620x00107.avi,4a885c3fca22bb60b89f33e1dd3adcf3a00befcbdc7b5eff88c808354169b00d,30,3.0,e2969c3978f4fbf8,6,auto_labeled_pending_review
images/train/cctv052x2004080620x00107_4a885c3fca_f0000035_t0000003500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080620x00107.avi,4a885c3fca22bb60b89f33e1dd3adcf3a00befcbdc7b5eff88c808354169b00d,35,3.5,e2969c397cfaf8fa,7,auto_labeled_pending_review
images/train/cctv052x2004080620x00107_4a885c3fca_f0000040_t0000004000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080620x00107.avi,4a885c3fca22bb60b89f33e1dd3adcf3a00befcbdc7b5eff88c808354169b00d,40,4.0,e2969c397cf4f4f8,6,auto_labeled_pending_review
images/train/cctv052x2004080620x00107_4a885c3fca_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080620x00107.avi,4a885c3fca22bb60b89f33e1dd3adcf3a00befcbdc7b5eff88c808354169b00d,45,4.5,e296983974fcf9f9,7,auto_labeled_pending_review
images/train/cctv052x2004080620x00107_4a885c3fca_f0000050_t0000005000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080620x00107.avi,4a885c3fca22bb60b89f33e1dd3adcf3a00befcbdc7b5eff88c808354169b00d,50,5.0,e296983d7cfaf6f8,9,auto_labeled_pending_review
images/train/cctv052x2004080519x01685_7dbdbe8015_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01685.avi,7dbdbe8015e0906e955fe30c09859b5e077f3fe31205dcedbb0d5f813cfb0ec2,0,0.0,f28e98397cf8f0f8,64,auto_labeled_pending_review
images/train/cctv052x2004080519x01685_7dbdbe8015_f0000040_t0000004000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01685.avi,7dbdbe8015e0906e955fe30c09859b5e077f3fe31205dcedbb0d5f813cfb0ec2,40,4.0,f20e983579f8f2f5,9,auto_labeled_pending_review
images/train/cctv052x2004080519x01685_7dbdbe8015_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01685.avi,7dbdbe8015e0906e955fe30c09859b5e077f3fe31205dcedbb0d5f813cfb0ec2,45,4.5,f20e983179f8e8f8,7,auto_labeled_pending_review
images/train/cctv052x2004080519x01690_59a926ad9d_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01690.avi,59a926ad9d8f43f66d6a0c9f58859ee5c8d31add87e7f9ac0c3b9ad8a7f9201c,0,0.0,52828ce074f1f1f8,64,auto_labeled_pending_review
images/train/cctv052x2004080519x01690_59a926ad9d_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01690.avi,59a926ad9d8f43f66d6a0c9f58859ee5c8d31add87e7f9ac0c3b9ad8a7f9201c,5,0.5,f21e98397cf2f0f8,17,auto_labeled_pending_review
images/train/cctv052x2004080519x01690_59a926ad9d_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01690.avi,59a926ad9d8f43f66d6a0c9f58859ee5c8d31add87e7f9ac0c3b9ad8a7f9201c,20,2.0,f21e983578f4f0f9,6,auto_labeled_pending_review
images/train/cctv052x2004080519x01690_59a926ad9d_f0000025_t0000002500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01690.avi,59a926ad9d8f43f66d6a0c9f58859ee5c8d31add87e7f9ac0c3b9ad8a7f9201c,25,2.5,f21e9c317cf8f2f8,7,auto_labeled_pending_review
images/train/cctv052x2004080610x01886_6ea6967ac8_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01886.avi,6ea6967ac82d1c07db3ab641a530f7fbab3603529ed8e399dd5fb7c34c93b240,0,0.0,65e7f0b87af4f0f2,64,auto_labeled_pending_review
images/train/cctv052x2004080610x01886_6ea6967ac8_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01886.avi,6ea6967ac82d1c07db3ab641a530f7fbab3603529ed8e399dd5fb7c34c93b240,5,0.5,e2169c3472f5f4f8,21,auto_labeled_pending_review
images/train/cctv052x2004080610x01886_6ea6967ac8_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01886.avi,6ea6967ac82d1c07db3ab641a530f7fbab3603529ed8e399dd5fb7c34c93b240,20,2.0,e2169c3478f0f5f9,6,auto_labeled_pending_review
images/train/cctv052x2004080610x01886_6ea6967ac8_f0000025_t0000002500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01886.avi,6ea6967ac82d1c07db3ab641a530f7fbab3603529ed8e399dd5fb7c34c93b240,25,2.5,e2169c3470f1f0fa,6,auto_labeled_pending_review
images/train/cctv052x2004080610x01886_6ea6967ac8_f0000035_t0000003500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01886.avi,6ea6967ac82d1c07db3ab641a530f7fbab3603529ed8e399dd5fb7c34c93b240,35,3.5,e2169c3878f8f1f8,7,auto_labeled_pending_review
images/train/cctv052x2004080610x01886_6ea6967ac8_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01886.avi,6ea6967ac82d1c07db3ab641a530f7fbab3603529ed8e399dd5fb7c34c93b240,45,4.5,e216983070f2f0f8,6,auto_labeled_pending_review
images/train/cctv052x2004080617x00071_acf08c67c3_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00071.avi,acf08c67c3a6fdb32c329fb6e76fd26df4b8f10c7c60700c326e7ac563b8b637,0,0.0,9357a55d5df4fbf8,64,auto_labeled_pending_review
images/train/cctv052x2004080617x00071_acf08c67c3_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00071.avi,acf08c67c3a6fdb32c329fb6e76fd26df4b8f10c7c60700c326e7ac563b8b637,5,0.5,f2169e3978ecf3f8,19,auto_labeled_pending_review
images/train/cctv052x2004080617x00071_acf08c67c3_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00071.avi,acf08c67c3a6fdb32c329fb6e76fd26df4b8f10c7c60700c326e7ac563b8b637,15,1.5,f2169c3978f8f8fb,8,auto_labeled_pending_review
images/train/cctv052x2004080617x00071_acf08c67c3_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00071.avi,acf08c67c3a6fdb32c329fb6e76fd26df4b8f10c7c60700c326e7ac563b8b637,20,2.0,f2169c3979f2fbf2,7,auto_labeled_pending_review
images/train/cctv052x2004080617x00071_acf08c67c3_f0000030_t0000003000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00071.avi,acf08c67c3a6fdb32c329fb6e76fd26df4b8f10c7c60700c326e7ac563b8b637,30,3.0,f2169c3978faf4fa,7,auto_labeled_pending_review
images/train/cctv052x2004080617x00071_acf08c67c3_f0000035_t0000003500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00071.avi,acf08c67c3a6fdb32c329fb6e76fd26df4b8f10c7c60700c326e7ac563b8b637,35,3.5,f2169c3978f4fcf3,6,auto_labeled_pending_review
images/train/cctv052x2004080617x00071_acf08c67c3_f0000040_t0000004000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00071.avi,acf08c67c3a6fdb32c329fb6e76fd26df4b8f10c7c60700c326e7ac563b8b637,40,4.0,f2169c397cf4f3f1,6,auto_labeled_pending_review
images/train/cctv052x2004080611x01898_deaac604f2_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01898.avi,deaac604f20565eda94f2c3e1506d801aa33c6409ac9795f31546c57aa389444,0,0.0,e566983870f5f2f8,64,auto_labeled_pending_review
images/train/cctv052x2004080611x01898_deaac604f2_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01898.avi,deaac604f20565eda94f2c3e1506d801aa33c6409ac9795f31546c57aa389444,5,0.5,e256983874f4f2fa,8,auto_labeled_pending_review
images/train/cctv052x2004080611x01898_deaac604f2_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01898.avi,deaac604f20565eda94f2c3e1506d801aa33c6409ac9795f31546c57aa389444,20,2.0,e256983072f4f4f8,6,auto_labeled_pending_review
images/train/cctv052x2004080611x01898_deaac604f2_f0000035_t0000003500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01898.avi,deaac604f20565eda94f2c3e1506d801aa33c6409ac9795f31546c57aa389444,35,3.5,e2569c3078f1f9f9,9,auto_labeled_pending_review
images/train/cctv052x2004080611x01898_deaac604f2_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01898.avi,deaac604f20565eda94f2c3e1506d801aa33c6409ac9795f31546c57aa389444,45,4.5,e2569c3872faf4f1,10,auto_labeled_pending_review
images/train/cctv052x2004080611x01898_deaac604f2_f0000050_t0000005000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01898.avi,deaac604f20565eda94f2c3e1506d801aa33c6409ac9795f31546c57aa389444,50,5.0,e2569c3874f5f3fb,11,auto_labeled_pending_review
images/train/cctv052x2004080614x00023_c7dc6c0652_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080614x00023.avi,c7dc6c0652af370c442b5c735a4e3bfbcbc286b33917bbe5342c607bffc6d68f,0,0.0,9272bc3978f2f2f9,64,auto_labeled_pending_review
images/train/cctv052x2004080614x00023_c7dc6c0652_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080614x00023.avi,c7dc6c0652af370c442b5c735a4e3bfbcbc286b33917bbe5342c607bffc6d68f,5,0.5,f216b83974f4f3fa,13,auto_labeled_pending_review
images/train/cctv052x2004080614x00023_c7dc6c0652_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080614x00023.avi,c7dc6c0652af370c442b5c735a4e3bfbcbc286b33917bbe5342c607bffc6d68f,20,2.0,f216bc3974faf2f1,8,auto_labeled_pending_review
images/train/cctv052x2004080614x00023_c7dc6c0652_f0000030_t0000003000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080614x00023.avi,c7dc6c0652af370c442b5c735a4e3bfbcbc286b33917bbe5342c607bffc6d68f,30,3.0,f216bc3574f2f4fa,8,auto_labeled_pending_review
images/train/cctv052x2004080614x00023_c7dc6c0652_f0000040_t0000004000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080614x00023.avi,c7dc6c0652af370c442b5c735a4e3bfbcbc286b33917bbe5342c607bffc6d68f,40,4.0,f2169c357cf4f0f2,6,auto_labeled_pending_review
images/train/cctv052x2004080614x00023_c7dc6c0652_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080614x00023.avi,c7dc6c0652af370c442b5c735a4e3bfbcbc286b33917bbe5342c607bffc6d68f,45,4.5,f216bc3c7cfcf4f9,8,auto_labeled_pending_review
images/train/cctv052x2004080614x00023_c7dc6c0652_f0000050_t0000005000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080614x00023.avi,c7dc6c0652af370c442b5c735a4e3bfbcbc286b33917bbe5342c607bffc6d68f,50,5.0,f216bc3c78f4f2fe,7,auto_labeled_pending_review
images/train/cctv052x2004080608x01855_2e0eb3cd91_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01855.avi,2e0eb3cd91a85f2c0953408bf4532840dc0425c8910d6dc07babf173fb733034,0,0.0,65e7f1b83bf9f0f8,64,auto_labeled_pending_review
images/train/cctv052x2004080608x01855_2e0eb3cd91_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01855.avi,2e0eb3cd91a85f2c0953408bf4532840dc0425c8910d6dc07babf173fb733034,5,0.5,f216983972f1f1f2,23,auto_labeled_pending_review
images/train/cctv052x2004080608x01855_2e0eb3cd91_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01855.avi,2e0eb3cd91a85f2c0953408bf4532840dc0425c8910d6dc07babf173fb733034,20,2.0,f2169c35f2f3f3f3,7,auto_labeled_pending_review
images/train/cctv052x2004080608x01855_2e0eb3cd91_f0000025_t0000002500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01855.avi,2e0eb3cd91a85f2c0953408bf4532840dc0425c8910d6dc07babf173fb733034,25,2.5,f2169c357af2f2fa,6,auto_labeled_pending_review
images/train/cctv052x2004080608x01855_2e0eb3cd91_f0000035_t0000003500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01855.avi,2e0eb3cd91a85f2c0953408bf4532840dc0425c8910d6dc07babf173fb733034,35,3.5,f2169c3175f0f3fc,9,auto_labeled_pending_review
images/train/cctv052x2004080608x01855_2e0eb3cd91_f0000040_t0000004000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01855.avi,2e0eb3cd91a85f2c0953408bf4532840dc0425c8910d6dc07babf173fb733034,40,4.0,f2169c3175f3e9f8,6,auto_labeled_pending_review
images/train/cctv052x2004080608x01855_2e0eb3cd91_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01855.avi,2e0eb3cd91a85f2c0953408bf4532840dc0425c8910d6dc07babf173fb733034,45,4.5,f2169c3476faf9f8,7,auto_labeled_pending_review
images/train/cctv052x2004080610x01892_39ccedc6b8_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01892.avi,39ccedc6b81f7be11bc71490c87bbd7e90ea968bd92a56ecc7487c5c6b43ba76,0,0.0,65e7b83172f0f0fa,64,auto_labeled_pending_review
images/train/cctv052x2004080610x01892_39ccedc6b8_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01892.avi,39ccedc6b81f7be11bc71490c87bbd7e90ea968bd92a56ecc7487c5c6b43ba76,5,0.5,f2169c3172f0f0fa,12,auto_labeled_pending_review
images/train/cctv052x2004080610x01892_39ccedc6b8_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01892.avi,39ccedc6b81f7be11bc71490c87bbd7e90ea968bd92a56ecc7487c5c6b43ba76,45,4.5,f216983174f5f1f0,8,auto_labeled_pending_review
images/train/cctv052x2004080610x01892_39ccedc6b8_f0000050_t0000005000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01892.avi,39ccedc6b81f7be11bc71490c87bbd7e90ea968bd92a56ecc7487c5c6b43ba76,50,5.0,f216983178f1f1fb,6,auto_labeled_pending_review
images/train/cctv052x2004080606x01822_2a05796b01_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080606x01822.avi,2a05796b018f2af4e049007553e927ece02ee11b4245f44e0c11eff2f3594bf0,0,0.0,d6169c3174f0f0f9,64,auto_labeled_pending_review
images/train/cctv052x2004080606x01822_2a05796b01_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080606x01822.avi,2a05796b018f2af4e049007553e927ece02ee11b4245f44e0c11eff2f3594bf0,5,0.5,e2069c3174f8f3fb,8,auto_labeled_pending_review
images/train/cctv052x2004080606x01822_2a05796b01_f0000010_t0000001000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080606x01822.avi,2a05796b018f2af4e049007553e927ece02ee11b4245f44e0c11eff2f3594bf0,10,1.0,f2069c3574faf0fa,6,auto_labeled_pending_review
images/train/cctv052x2004080606x01822_2a05796b01_f0000030_t0000003000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080606x01822.avi,2a05796b018f2af4e049007553e927ece02ee11b4245f44e0c11eff2f3594bf0,30,3.0,e2069c3178f8f1fb,7,auto_labeled_pending_review
images/train/cctv052x2004080606x01822_2a05796b01_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080606x01822.avi,2a05796b018f2af4e049007553e927ece02ee11b4245f44e0c11eff2f3594bf0,45,4.5,f2069c3978f9f8fa,6,auto_labeled_pending_review
images/train/cctv052x2004080619x00101_d82a5fcaca_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00101.avi,d82a5fcacaa8a11f317b9e1a8260f39c8bd274ef827b6485bf248dbe495103f2,0,0.0,2a1e9c3978faf5fa,64,auto_labeled_pending_review
images/train/cctv052x2004080619x00101_d82a5fcaca_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00101.avi,d82a5fcacaa8a11f317b9e1a8260f39c8bd274ef827b6485bf248dbe495103f2,5,0.5,f2969c3978f5f4f8,12,auto_labeled_pending_review
images/train/cctv052x2004080619x00101_d82a5fcaca_f0000010_t0000001000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00101.avi,d82a5fcacaa8a11f317b9e1a8260f39c8bd274ef827b6485bf248dbe495103f2,10,1.0,f2969c3979f8f8f8,6,auto_labeled_pending_review
images/train/cctv052x2004080619x00101_d82a5fcaca_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00101.avi,d82a5fcacaa8a11f317b9e1a8260f39c8bd274ef827b6485bf248dbe495103f2,20,2.0,f2969c3979fbf2fb,6,auto_labeled_pending_review
images/train/cctv052x2004080619x00101_d82a5fcaca_f0000025_t0000002500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00101.avi,d82a5fcacaa8a11f317b9e1a8260f39c8bd274ef827b6485bf248dbe495103f2,25,2.5,f2969c3979f6f0f8,6,auto_labeled_pending_review
images/train/cctv052x2004080619x00101_d82a5fcaca_f0000035_t0000003500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00101.avi,d82a5fcacaa8a11f317b9e1a8260f39c8bd274ef827b6485bf248dbe495103f2,35,3.5,f2969c3b74f9f8f8,9,auto_labeled_pending_review
images/train/cctv052x2004080619x00101_d82a5fcaca_f0000040_t0000004000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00101.avi,d82a5fcacaa8a11f317b9e1a8260f39c8bd274ef827b6485bf248dbe495103f2,40,4.0,f2969c3179f8f9f8,7,auto_labeled_pending_review
images/train/cctv052x2004080619x00100_78bf0bf64f_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00100.avi,78bf0bf64fea043792616ee9168a60dc0ff291084733b9cc8496a2b6b4af0eb4,0,0.0,e226383bc202020a,64,auto_labeled_pending_review
images/train/cctv052x2004080619x00100_78bf0bf64f_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00100.avi,78bf0bf64fea043792616ee9168a60dc0ff291084733b9cc8496a2b6b4af0eb4,5,0.5,e2261a3979faf2ed,24,auto_labeled_pending_review
images/train/cctv052x2004080619x00100_78bf0bf64f_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00100.avi,78bf0bf64fea043792616ee9168a60dc0ff291084733b9cc8496a2b6b4af0eb4,15,1.5,e2261a3174f8f8f9,9,auto_labeled_pending_review
images/train/cctv052x2004080619x00100_78bf0bf64f_f0000025_t0000002500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00100.avi,78bf0bf64fea043792616ee9168a60dc0ff291084733b9cc8496a2b6b4af0eb4,25,2.5,e2261e3179f3f1fa,11,auto_labeled_pending_review
images/train/cctv052x2004080619x00100_78bf0bf64f_f0000030_t0000003000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00100.avi,78bf0bf64fea043792616ee9168a60dc0ff291084733b9cc8496a2b6b4af0eb4,30,3.0,e2261e3974faf5f9,9,auto_labeled_pending_review
images/train/cctv052x2004080619x00100_78bf0bf64f_f0000035_t0000003500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00100.avi,78bf0bf64fea043792616ee9168a60dc0ff291084733b9cc8496a2b6b4af0eb4,35,3.5,e2261e3974f6f3fa,6,auto_labeled_pending_review
images/train/cctv052x2004080619x00100_78bf0bf64f_f0000040_t0000004000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00100.avi,78bf0bf64fea043792616ee9168a60dc0ff291084733b9cc8496a2b6b4af0eb4,40,4.0,e2261e357cfaf4ec,11,auto_labeled_pending_review
images/train/cctv052x2004080619x00100_78bf0bf64f_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080619x00100.avi,78bf0bf64fea043792616ee9168a60dc0ff291084733b9cc8496a2b6b4af0eb4,45,4.5,e2261a3d74f8f8f8,8,auto_labeled_pending_review
images/train/cctv052x2004080518x01675_cc0f876636_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080518x01675.avi,cc0f87663689596bb83f35597e2ad51664033fb4526e2ab69232d59b84792cfa,0,0.0,f482ccf47cf8fcf8,64,auto_labeled_pending_review
images/train/cctv052x2004080518x01675_cc0f876636_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080518x01675.avi,cc0f87663689596bb83f35597e2ad51664033fb4526e2ab69232d59b84792cfa,5,0.5,f21e983d74e8f4ed,19,auto_labeled_pending_review
images/train/cctv052x2004080518x01675_cc0f876636_f0000010_t0000001000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080518x01675.avi,cc0f87663689596bb83f35597e2ad51664033fb4526e2ab69232d59b84792cfa,10,1.0,f21e983d7ce8f9f8,7,auto_labeled_pending_review
images/train/cctv052x2004080518x01675_cc0f876636_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080518x01675.avi,cc0f87663689596bb83f35597e2ad51664033fb4526e2ab69232d59b84792cfa,15,1.5,f21e983d7cfaf8e6,7,auto_labeled_pending_review
